Venue ID,Latitude,Longitude,Checkin Count
4bcd8da3511f95219fbbb4c7,40.618026356635795,-73.991677457657,1
4bdb4bf54b1f952169ac670b,40.73971082815715,-73.98251797604149,10
4b093cd0f964a520db1423e3,40.75099579556285,-73.99068832397461,34
41102700f964a520d60b1fe3,40.75061379403183,-73.98856401443481,188
4d72a06ff7c38cfaa94aaa3d,40.932534369360646,-74.00992624807344,1
4c17d9974ff90f47a9890d49,40.74710920467287,-74.15280867121942,66
4528a216f964a520173b1fe3,40.734055576476344,-73.8708472251892,97
4ab11744f964a520046820e3,40.75110145517336,-73.98130059242249,12
4cd028a77b6854810ac7bff8,40.708515000000006,-74.00728199999999,1
4bcb49aefb84c9b608821e3e,40.74358597929388,-74.17815693777928,1
4ae8495ef964a5207fae21e3,40.76260087433228,-73.96600570272209,9
4b298573f964a52050a024e3,40.69541297284045,-73.98732159326326,24
4c424ceea5c5ef3b2876b06f,40.679190000000006,-73.995548,6
4c1d0f98c09ed13ad4c5828e,40.80463955350257,-73.93786213355276,14
4c911bb157e5b60ce3df5d1c,40.70158679649546,-73.95745343027262,3
4c8e9b251992a1cd211edffb,40.747909213731006,-73.9838092828001,8
4b8c4735f964a5201dc832e3,40.830936,-74.20743204,1
4b7c9fe1f964a520559e2fe3,40.71589126048056,-74.03416156768799,29
4c671f759cb82d7fd1d192d2,40.77536339,-73.95570500000001,4
4a7a0832f964a5203ce81fe3,40.745245000000004,-73.982692,26
4b96b432f964a52018df34e3,40.70473327890426,-73.98773789405824,39
4e5dbf1e1f6e3022a71c242b,40.91220464465255,-74.01238511084367,32
4c56f9ad30d82d7f3cbcd862,40.74697651999517,-73.98325258717294,21
4d4de33cd6f3224bca73a1a6,40.91192343390238,-73.78237724304198,75
4c62bfd0e1621b8dfe232453,40.75951304689015,-73.8314723968506,81
4f51526fe4b002a741157c16,40.771046000000005,-74.065758,21
4b8d2387f964a520dbe932e3,40.72703111110143,-74.0348482131958,42
4c1a2bbf838020a1adc4e661,40.751411598242775,-73.97994107572931,41
4af42a00f964a52055f021e3,40.755391318653075,-73.974259146779,11
4ea828b19a526de96a96ad94,40.73832840008116,-74.17913158148492,1
4b565676f964a520120c28e3,40.725891,-73.79143081000002,17
4af12cb7f964a520d3e021e3,40.83162208784265,-74.13679361343385,35
4b6214e1f964a52059342ae3,40.726045,-73.79091154388917,6
4c3b49c54565e21eb775566a,40.71528088512917,-74.03639537384788,21
462a6065f964a520d9451fe3,40.75821277375464,-73.98682594299315,41
4f7b49bbe4b00fc6db78ec89,40.76235954330624,-73.97223886493654,4
4e9bb3850cd6de03c41c1963,40.828602195433966,-73.8792586326599,6
4a8ae51ef964a520c10a20e3,40.74546290596493,-73.99098305111815,16
4c72dbbf13228cfa0c362c65,40.60014371940161,-73.94659322025349,1
4e5590b5814d6ce5cc849483,40.870630094632396,-74.09792627389562,76
4f4767e3e4b06a7740bdc8dd,40.808700480764564,-73.95851531021651,1
45c76421f964a52066421fe3,40.744044646949455,-73.98373696088366,27
4cd1a3d601eaf04db979bf5d,40.67755881343268,-73.74452479795166,22
4bb50ba546d4a593de78c4c0,40.67912093397046,-73.74992032813206,8
4cfbe68a0df3236a2a30fca9,40.699108,-73.955248,2
43a52546f964a520532c1fe3,40.645089355976346,-73.7845230102539,687
3fd66200f964a52004e61ee3,40.72284169882771,-73.9941164689654,22
4c3a1d102c8020a1f9d58d00,40.680064131705215,-73.76161876452181,24
4bbfcfd3461576b0d4487932,40.68083,-73.76331,18
4ee6e1970e61681b98844283,40.7462390539103,-73.98058960845994,17
4f68c7b0e4b0c15ca3e46388,40.759313457617644,-73.97849478246809,7
3fd66200f964a5209ee41ee3,40.72828342000001,-73.98788499999999,6
3fd66200f964a52067e51ee3,40.738553,-73.98739300000001,4
4c0b32d37e3fc928650bf582,40.773521876402434,-73.95678520202638,65
4b609666f964a520f9ee29e3,40.72862394,-74.005252,2
4e359a41814d2eb947337c4e,40.82358935335903,-74.2238020133753,32
49e2afb2f964a5204d621fe3,40.77834721,-73.980903,9
4cd544d894848cfa6a0de5b1,40.824777351716186,-73.88307005845945,12
43695300f964a5208c291fe3,40.74828059076867,-73.98556262254716,140
4b422afbf964a5200bce25e3,40.58532514916689,-73.95202340155454,51
4b4b7979f964a520249d26e3,40.74837050671544,-73.98568868637084,26
4df53b7bd4c01ff6b2f262ec,40.94175914870915,-74.01238511084367,182
4eb4ce184901cef9d84576f8,40.61848447230498,-73.75366953292578,53
4bd383cba8b3a5935b386a5f,40.940400130531614,-73.9621486173928,8
4c81086adc018cfaa883c16c,40.70242744248474,-73.99048447608949,38
4db74cce43a10648ae1614e2,40.844306010598224,-74.0439630429152,2
45d1a484f964a520af421fe3,40.742778214683035,-73.99833798408507,25
4bddec8a0ee3a59391312fb0,40.840306,-74.04756321666666,1
4f24316fe4b063d400403adc,40.7828036434665,-73.95175935821182,1
40abf500f964a52035f31ee3,40.73083612189599,-73.9976406097412,140
4aeb7ef7f964a520abc221e3,40.88957410381597,-74.09540176391602,1
4caf3aa3b4b0a35db3273fce,40.730769,-73.9974505,10
4bd44b84a8b3a5937e7f6b5f,40.8134844303353,-74.07433032989502,73
4ed7a5a402d57802e60a57b8,40.80499987311731,-74.07145999994654,1
4f67c6d5e4b0e34eb630101a,40.75568181015381,-73.88307005845945,38
4a3d4aecf964a52012a21fe3,40.758505337427664,-73.97652626037599,29
4e5c09011f6e89370a22a4e1,40.702479810491425,-73.79981203922166,30
4459d2f1f964a520d7321fe3,40.6896849354109,-74.17938709259033,276
4bddaa53e75c0f47d219c503,40.712859034538276,-73.87741935714288,7
4a737bf8f964a52091dc1fe3,40.707149,-73.99056999999999,486
4ace59d0f964a5200ad020e3,40.774111,-73.959546,5
49c27575f964a520f1551fe3,40.73652697126574,-73.99055957794191,73
4c6b02f46d390f4717d3099a,40.73561850046403,-73.99721413850784,31
4c4dcaa49efabe9a41cc1569,40.65556631523727,-74.0083941052192,31
4bc7afbc14d7952160ee67e9,40.74434648174866,-73.99543065278503,26
4bc7ab4c14d79521c6e367e9,40.709247119090854,-74.01355147361754,7
49e7c7c6f964a5201b651fe3,40.711109497320564,-74.00504350662231,57
4baa4741f964a520705a3ae3,40.736901,-73.8785,6
4c922cde7f3b8cfadacca21e,40.951583808003996,-74.08855676651002,44
4f318c84e5e8657f88d830ac,40.72573020280385,-73.79252672195435,14
4bc33420920eb713d3121d2c,40.8415611,-74.15981,3
4e4d9c17814dd49447e709e1,40.725551325924265,-73.99476528167725,12
4eb0fd2d0cd6283498fc07ce,40.71258960356786,-74.0063202381134,5
4ddfe92e8877e0877e661125,40.89621269901943,-73.87670483270945,93
4a888403f964a520bb0620e3,40.738949,-73.989828,165
4ab66100f964a520ce7620e3,40.63904061589954,-73.99794101715088,19
4ee2cfc18b81bab281e0dd6f,40.78315571890902,-74.01868849196252,1
4e634431d22d509a39fb1dc2,40.69140417436194,-73.71822310915134,3
4a494ce4f964a5202cab1fe3,40.740194875414424,-73.98346493517978,59
4d0a9b2f27f8a35dd0432713,40.747048,-74.15257036685944,18
4e555a38b0fb1e5686bd6646,40.80050589400565,-74.20418389625108,26
4d983945b7bf2c0febf5ea2d,40.826702515225065,-73.95129203796388,15
49f6850af964a5204c6c1fe3,40.7495279,-73.9947032,5
4b150df9f964a52011a823e3,40.749142415256046,-73.97505118330538,3
4f3ceffde4b0811223a089bb,40.76050365575564,-73.94384937087555,22
4c0e90c57189c928ccb5d8b6,40.71885935907407,-73.9879095554352,1
4e6f593d88779c905de9cfa7,40.791171999999996,-73.944024,23
4b2da0ddf964a520c9d924e3,40.789119881225794,-73.97335052490234,15
42829c80f964a5206a221fe3,40.75280620914171,-73.97717535495758,874
4b93d226f964a520625334e3,40.66479594558197,-73.92295351101858,39
4df2f04dd4c01ff6b2eaca87,40.66421141550086,-73.91474954903893,132
4edac72c61af8a14b6d7f7a2,40.79924637869085,-73.93220766956706,60
4b8fbf80f964a5202a6033e3,40.841927,-73.873511,38
4c6eafcee6b7b1f76344ad8e,40.808767878768016,-74.11812337576455,2
4a451759f964a520c3a71fe3,40.7708489964259,-73.98224823531172,1
4ab6c985f964a5200a7920e3,40.71980772931238,-74.00992624807344,3
4c23e755f7ced13a3dfd216d,40.83260433886108,-73.86046496281456,38
4c34e81009a99c7406490c2a,40.734478321567465,-73.99024844169618,6
4a6ddef7f964a52033d31fe3,40.83487295164295,-74.22620648606099,41
4bcb894d0687ef3b19f8ddcc,40.925826,-73.835898,8
4eda1085f5b921398839dd94,40.73569746375886,-73.81249842275241,37
4ee106e7f7903c92cdfd4d1d,40.8687370559638,-73.9006602030213,2
4c1836421436a593271a8d75,40.75756480347108,-73.96864592496735,80
4d262ad8b7d5236a10401009,40.70024353438826,-73.94112110137941,23
4a06f10df964a5200c731fe3,40.72098907275997,-73.98104874535339,27
4cf2622de9425481cbe96fc5,40.77226863280218,-73.93010370763156,56
49f3261bf964a520696a1fe3,40.69754694616505,-73.9930031358868,1
4ec36fc4754a58e0f97f1766,40.83991796598711,-73.87893676757812,29
4b983023f964a520a13235e3,40.965770812150105,-74.0756607055664,13
481dfa3af964a5207f4f1fe3,40.7526195459056,-73.99336294005377,60
4cdc8c7699026dcb4a0c1481,40.744047317914,-73.98402736930706,40
4d66b1ef84f28cfa548a6e69,40.80494,-73.992149,73
4a8a998af964a5202b0a20e3,40.70964742200671,-74.01051729615469,119
4a954328f964a520cf2220e3,40.70972827284494,-74.01076978215656,134
4b44a049f964a5201cf825e3,40.70491221172607,-74.01401281356813,13
4e2bada17d8b7deda6d3fda6,40.87097828520945,-73.82876808947316,23
4b5ca9dcf964a520f83c29e3,40.69783672870847,-73.92736598127738,18
4b344fb5f964a520eb2625e3,40.867826942310074,-73.82703923160857,79
4b9ad23ef964a52006d935e3,40.78986319381769,-73.94593309268163,36
4a734456f964a520f8db1fe3,40.70325299803113,-74.01422739028929,5
4bea48bca9900f47d1641640,40.868125922072615,-73.82576465606691,10
41575800f964a5202f1d1fe3,40.727410963434906,-73.98472180100866,3
4f194039e4b0cfc595e6ee11,40.61249562337221,-73.98887973002674,25
4a58e445f964a5201fb81fe3,40.741578999999994,-74.029635,5
4a7daee3f964a5202bef1fe3,40.7379797262936,-74.03076102288121,1
4bae5fb6f964a520b4a93be3,40.731786,-73.983701,1
4f297e04a17c6fd5208ea108,40.75884666008547,-73.9895510673523,37
4ccc9b2a7c2ff04d246e9a7e,40.74724254,-74.15266696,6
45053091f964a520e6381fe3,40.57562689089684,-73.98329850027537,2
4165d880f964a5207e1d1fe3,40.701457324192134,-74.01321428847186,88
4df0e57e1f6ea135c65cfd1c,40.724347959874294,-73.99731874465942,1
4f467605e4b0eedbd6d20820,40.79563544550015,-74.20082467544599,1
4ca0e01c27d3bfb78dfc3a67,40.76050818785058,-73.96744635021413,1
4a1de847f964a520aa7b1fe3,40.747631887539136,-73.98638613123015,14
4a34038ef964a520929b1fe3,40.761471535292976,-73.96677374839783,24
4d633c7da45b548145c8ff2c,40.72603917082711,-73.98208379745482,18
4ba62142f964a520b43539e3,40.69594185054358,-73.99039194274509,11
4e300d723151250387b61125,40.726348645583506,-73.98415714502335,36
462d15a3f964a520e7451fe3,40.84835183889757,-73.83081857572388,23
4c1c47d601379521e50a47f3,40.83309951197968,-74.01021480560303,13
4b7ec75ff964a520bafe2fe3,40.72435967224378,-73.99747938426083,1
4ba9415df964a52095183ae3,40.626435638129095,-74.01344955620925,5
4d8faa2f1716a143f36050f7,40.69958070509618,-73.91140241689857,10
4a299005f964a520a8951fe3,40.74866717767752,-73.98837625980376,19
4e05fada6284d9ee92cbd39c,40.77906995340785,-74.18814965913035,2
4ba18c00f964a520b1bf37e3,40.57715366332337,-73.9812037038074,1
4ce84192d99f721e0067af73,40.761709862502954,-73.9601396882319,4
4bdc528dfed22d7fcea057c9,40.60189764651377,-73.99352073669435,97
4e63eda6b3ad629a3a9d1309,40.69321217941903,-73.93010370763156,51
4b7dce5af964a520cad52fe3,40.82527366006394,-73.92996311187744,7
3fd66200f964a520e1f01ee3,40.82720714615709,-73.92603062509322,11
4ecc046b0e61aaf0384f19c4,40.73946479913673,-74.00265603689895,49
4c6fc1379375a0930fc70437,40.79889202318282,-74.11812337576455,53
4a9fb11cf964a520343d20e3,40.81022009968992,-73.96047592163086,14
49e4a677f964a52014631fe3,40.70234499714752,-73.9906848967128,31
4c65c9c3d6b7b7136f0e184a,40.76020474876487,-73.86111389426304,1
45a62f89f964a52003411fe3,40.71800153431413,-73.99028290313753,58
4b77007bf964a5204b732ee3,40.931951,-74.132019,73
4c1a94bcb4e62d7f0c08d893,40.6997717683002,-74.01339054107666,13
4e78d39be4cd13042a2a0bce,40.745191999999996,-74.219411,3
4a8c017df964a520dc0c20e3,40.75269756436712,-73.99003612905999,102
4b8359e0f964a520830331e3,40.79456207284583,-73.97116184234619,4
4e220e09ae6015b212acbc5b,40.917332043073934,-74.18858249287709,36
4bc29837461576b0a8af7d32,40.76504877198539,-73.8195435104015,5
3fd66200f964a520def11ee3,40.73528249691621,-73.99040315158284,329
4ec56c366c254debeb50c1c4,40.735062589189894,-73.99080514490619,29
4bd5c40b5631c9b61ea4a430,40.74871698853719,-73.98815948790144,5
4b5fb175f964a52081c829e3,40.765289659363155,-73.81984793985457,8
4a69f764f964a5204bcc1fe3,40.705540747437404,-74.00825638391181,12
4bf993688d30d13a6c770218,40.67314689987917,-73.9989542278136,10
4bb7a9d453649c74501046fb,40.63038932332184,-74.01065501583342,1
4bd6f47d29eb9c7462db95e1,40.890028301796576,-74.07025337219237,96
4ea5a1bcf7909c68df719911,40.69351488369678,-73.99171189097369,49
4f49abc9e4b07165fa77eb39,40.95589866525353,-74.06818444009076,10
4ad4a7c0f964a52085e820e3,40.69415730258867,-73.99187257970313,16
4a991c59f964a520662d20e3,40.95634251626308,-74.0690277157403,83
4bf6c8bfabdaef3b6b5aa184,40.750034436988265,-73.98903755164534,6
4b6f2ac9f964a52072e12ce3,40.86640733958329,-73.82869342150545,4
4ec7ef6a93ad41338d60c36a,40.61848447230498,-73.75366953292578,55
4f4f883fe4b0e5248151646b,40.61848447230498,-73.75366953292578,26
4bcdc2bf68f976b03abb6483,40.753239916464246,-73.97408696449409,4
4b8411c4f964a520bd1e31e3,40.75005297929758,-73.97360801696776,44
4f7b6453e4b08175d7d99e24,40.758981792798046,-73.88981404343326,3
4ee7ea4502d5895bd6bccb5f,40.95617,-74.06845,3
4cfa8ab0e6f48eec85dc83a4,40.95653461669315,-74.06909465789795,4
4ae23a21f964a5200a8c21e3,40.74902921051217,-73.99237186168206,67
4a6f3c21f964a520b0d51fe3,40.749105259671786,-73.98820539983072,3
4f2729f9e4b067a3297bbda6,40.745120699102934,-73.99247516123957,25
4b719475f964a520d54e2de3,40.862365203992645,-74.19631719589232,19
4b5a54c4f964a520cebd28e3,40.61252119041974,-73.91296403631098,33
4f23799ee5e87114ad3af2ad,40.661205798151336,-73.88063192367555,40
4c339a34ed37a5936aa06d03,40.95620483337088,-74.06860321010105,22
4a478d19f964a520d2a91fe3,40.644405542049704,-74.07295703887941,159
4f7b65c8e4b0c69aa470ae67,40.76686967381132,-73.994965811503,1
4af6e841f964a5200a0422e3,40.74951365349984,-73.98762576091778,7
4efdd652f9abd5b38e970b86,40.744050423101655,-73.97309978308719,5
4e40041f81dc6ce0fac9ae73,40.70771000786733,-74.01056349277495,4
4b0737c3f964a520e4f922e3,40.75650612666626,-73.98802757263185,171
4dfd3d04c65b31579b315601,40.80588623,-74.04406167,3
4e6d90f02271a8cabfdbfb27,40.78486386262187,-73.78632917721903,5
4c60606413791b8dc5624faf,40.786848224708606,-73.7891039524069,24
4e703e96a8098087a0057f77,40.78751600088695,-73.78943140780048,5
4ad68321f964a5208e0721e3,40.739773585993646,-74.00257587432861,120
4f7b67e6e4b01ee8685cfa15,40.64609609488175,-74.07821745542493,2
4c33bc7216adc9286421c49c,40.631379177245186,-73.9514422416687,13
4eca75779a52756c591fd414,40.74182628032458,-74.00381481858345,3
4b521c6cf964a520be6827e3,40.824774703393686,-73.94421629695893,19
4f287da5e4b035ea3f4d05d1,40.74129321360595,-74.00299420802065,4
41390580f964a520dc1a1fe3,40.74201604336381,-74.00516336676101,106
4a07ac6af964a5208f731fe3,40.917335441802095,-74.0756607055664,187
4b58f22af964a520c07428e3,40.74774464856387,-73.9853024482727,15
4f612184e4b01b3ebd898091,40.75696158119556,-73.98982378832059,91
4ad684abf964a520970721e3,40.75047562272483,-73.94028425216675,157
4c775141d06b224b2c49fed6,40.7382971048355,-73.878961,1
4aba69b7f964a520388120e3,40.69321651747251,-73.98999899625778,13
4eae4e7a30f855f5b3aabde8,40.75083637174785,-73.94011813253208,3
3fd66200f964a520ede91ee3,40.729369,-73.998868,5
4ba4d8aaf964a520baba38e3,40.79220655212076,-74.15127754211427,3
4283ee00f964a52085221fe3,40.72898242586681,-73.9958381652832,18
4a3d65b7f964a52037a21fe3,40.73702362705514,-73.98658125865622,5
4ab23309f964a520c26a20e3,40.73037925482143,-73.99595861929362,2
4bb8f6bfb35776b00974c901,40.712426956138785,-73.98925065994263,6
4e7bc100a809dd77188fc18d,40.75237023460657,-73.9995510484367,2
4e4df1ec81308c328c677507,40.835924385155565,-73.9218521118164,4
4c168e34955976b0c3bba4f6,40.71278477995827,-73.98929357528688,3
4e8c450329c22b68ab23e112,40.71293258666992,-73.98744201660156,4
4b48c4a8f964a520195626e3,40.7373,-74.03744,94
4c4b6a2ff7cc1b8d5565d83f,40.620465,-74.00710102,11
4bdd72b0d33f2d7f46f38a3c,40.73729142446389,-74.03733632862806,20
4b3a1855f964a520026125e3,40.69147464622913,-73.98738384246826,89
4dce988fb0fb25f6e3471de5,40.67275509672217,-73.775631,8
4b71aa5ff964a520a8542de3,40.75771820539459,-73.97769128151123,2
4c77089c59a3236aa9aec018,40.729545,-73.986137,16
4a914773f964a520dd1920e3,40.70311887,-73.987736,5
4a3e69a3f964a520e6a21fe3,40.737367546551965,-73.99015090774017,9
4e0d074622711665f60746d2,40.706440404551344,-74.00612169096566,8
4ad2615bf964a52045e120e3,40.732431,-73.989988,1
4c71a9150e23b1f7a3e81bdc,40.641999999999996,-73.7918,1
49c943d2f964a5204f581fe3,40.746218844269826,-73.98151935953092,155
4e3ef5d462e19d610982fa0f,40.84291648040514,-73.86516248899001,5
4acfc371f964a520d2d520e3,40.68430737873073,-73.97759780287744,77
4b871e4af964a5209db131e3,40.712508279902956,-74.00766134262084,3
4ae6258af964a52013a521e3,40.81554068461798,-73.95842347218186,71
4a68fff8f964a5206dcb1fe3,40.800356,-73.94687168,68
4e80a57429c2299aa3addd5d,40.94709963333333,-74.072561,127
4a9ae1cef964a520543320e3,40.828098866660845,-73.93391132354736,89
4b2c7911f964a52044c724e3,40.821344149632274,-73.95403861999513,14
4b2ac07af964a520ecae24e3,40.718143774807245,-74.0001565217972,33
4a859ca3f964a520a5fe1fe3,40.75275186110882,-73.97305386754967,34
4ecc1e9993adb4bd1bb5d5dd,40.70596203587121,-74.01125753826116,1
4b16f47bf964a5201ac023e3,40.74803725830297,-73.94687175750731,62
3fd66200f964a52037e31ee3,40.714464086511576,-73.9991158246994,25
40df5f80f964a52098011fe3,40.754516884751894,-73.97339823381394,6
4f1a558ae4b0d7904185f778,40.96541694223362,-74.06288376421803,89
4ae1f681f964a520318921e3,40.75371559794147,-73.98094721858729,14
48208c8cf964a520894f1fe3,40.75561215118185,-73.97092580795287,3
4283ee00f964a520ce221fe3,40.763555921176525,-73.97286772727965,25
4b4263a9f964a520ecd225e3,40.77589236566533,-73.95573145038074,16
4e7ea6e793adeda960d078c3,40.93508141690897,-73.96537147003377,117
4d9b613773df8cfafeb9f5ec,40.68980100205989,-73.7210965214738,5
4ad4b49af964a520c4e820e3,40.753564089302074,-73.97953033447266,30
4d3e01f0d625224bbedb9efa,40.716390999999994,-74.033866,3
4b9c8f56f964a520357036e3,40.74715919246189,-73.92229904390388,1
4a744c17f964a520cfdd1fe3,40.756098482014615,-73.97226182280386,5
4ce44fc14eb46a314b225ba3,40.84769339441966,-73.90088796615599,21
4abbdc65f964a5203f8520e3,40.71559313948973,-74.00625367536027,2
4bc8f5db0687ef3b970ad9cc,40.78302025831567,-73.94907872385645,16
4b02c41cf964a520c14922e3,40.7117844949098,-74.00208234786987,129
4b4668f1f964a520042026e3,40.756676,-73.972307,3
4acf58baf964a52028d320e3,40.71421605600625,-74.00596618652344,75
4a676321f964a52051c91fe3,40.712658728604865,-74.00588035583495,19
4b7d6601f964a5204abc2fe3,40.67971862117922,-73.9319908618927,3
4a578bb6f964a5205bb61fe3,40.758031742969386,-73.97142385887315,12
4bdc9fb73904a59345084f9e,40.713435363794275,-73.95807266235352,196
4c64e410cdb6e21ebed7333e,40.88899013040254,-74.0558123588562,35
49ca8170f964a520b1581fe3,40.733123,-73.99842496938781,3
4bec4056fd60a5932dba3af1,40.910894,-74.031547,114
4e44525062e1b6355aaae1fb,40.74215260020578,-73.82756765488456,9
4c87d60a0dcb8cfa6c543e68,40.9261047848532,-74.09925694632102,6
4d5d97c5e0ffa1cdb7fb1c54,40.767759999999996,-73.964527,1
4a4d10fbf964a52082ad1fe3,40.678376105784395,-73.90339851379396,153
4a6a3991f964a520e0cc1fe3,40.810203,-73.943523,3
4f7a46d8e4b0c69aa3802c19,40.760280841710156,-73.95057115870543,43
41366280f964a520ce1a1fe3,40.747558000000005,-73.993104,10
4e38657bd4c0dc7ad2efc4d9,40.634045330266964,-74.14161270853155,28
4e405e39483b04e17abb677f,40.63129905755473,-73.95096148591898,23
4c179f6430d30f4726c636a9,40.63118003289066,-73.95102462701179,21
4abe6469f964a5202f8d20e3,40.932806255079214,-74.07115459442139,10
4bdaf62863c5c9b61ea02568,40.75102830623012,-73.87264966964722,6
4a84eb0af964a520e1fd1fe3,40.712033033064166,-74.00699299251195,16
4daab34b43a1128196fe7329,40.902664539141156,-74.00578886034883,76
4b61052df964a52066062ae3,40.73122649796362,-73.98887973002674,68
4b940a3df964a520686334e3,40.706903999999994,-74.00367,1
4f6dbecae4b056aa92ed8e01,40.826457681444715,-73.89482953406639,7
4c4f5881eaa1be9abdf1c345,40.896905775860006,-74.03017044067383,35
4a97e23df964a520db2920e3,40.777998519070536,-73.95386021482283,34
4d500a037ee1a35d828b8134,40.8985172327846,-74.02913150536541,18
4ec6e0e18b81dcfdc2bdce65,40.680478363795984,-73.97497083192229,5
4f69fed7e4b0316cb9aba961,40.664988146902026,-73.90531083327043,3
4840fe6bf964a52030501fe3,40.75722129839836,-73.99154663085938,562
4a63d085f964a520dac51fe3,40.749110149664176,-73.98845672607422,93
4aefb619f964a520fdd921e3,40.76562483929121,-73.96783664329801,5
4b870d29f964a520afad31e3,40.622294637823046,-74.02759377886963,7
4e8a24187ee6c0611788114e,40.75602574186915,-73.97033335240646,27
4ad171a3f964a5206ede20e3,40.747842,-74.030874,3
4a0ad357f964a520ae741fe3,40.75557964275588,-73.97086143493651,29
4f280555e4b04e256a110c94,40.75892783097537,-73.96144262467183,12
49f35e1ef964a520946a1fe3,40.75918262141176,-73.96217731622924,17
4c6eb179a437224b7c9530b1,40.66676014225353,-73.88194173176645,1
4514fc3df964a520e8391fe3,40.57840084043545,-73.93618583679198,16
4c7d76e58da18cfa01789fce,40.666237481503714,-73.88338874497366,2
4b53672bf964a520199b27e3,40.764016,-73.82947598,25
49c65aa8f964a52038571fe3,40.71655807771725,-74.00008678436278,14
4e602d907d8b854088aa523c,40.834872999999995,-74.225148,26
4c3b3126be4620a16fe90b13,40.632169039891316,-73.94998566640726,13
4bf1a9eed39ad13a7382aa0e,40.91244812694391,-73.998075,8
